correcteds,correctors,created_at,PASS,Highest C Piscine,Final exam score,Number of group assignments,level,penalty
64,57,15,1,9,72,2,8.84,0
56,49,15,1,11,72,2,9.36,0
56,54,15,1,11,72,3,12.4,0
67,65,4,0,11,60,3,9.7,0
60,57,15,1,7,72,2,8.47,0
44,37,15,1,9,72,2,9.12,0
51,50,15,1,8,72,2,8.2,0
49,44,15,1,8,72,3,8.06,0
44,35,15,1,8,72,3,9.39,0
54,54,4,0,11,60,4,10.38,0
56,58,15,1,9,72,4,9.59,0
54,50,4,0,11,18,4,7.68,0
76,80,15,1,9,72,3,8.75,0
50,51,15,1,9,72,2,9.92,0
70,64,15,1,8,72,4,7.17,0
46,45,4,0,11,36,2,6.47,0
61,54,4,0,11,66,2,9.28,0
46,40,15,1,11,72,2,12.2,0
62,63,15,1,11,72,3,12.55,0
49,42,15,1,9,72,3,11.13,0
45,41,15,1,9,72,1,8.21,0
52,52,4,0,9,30,2,7.49,0
46,41,15,1,7,72,3,6.14,0
47,44,15,1,11,72,1,9.82,0
83,82,15,1,11,72,3,10.25,0
48,44,15,1,9,72,3,9.35,0
103,118,15,1,11,72,3,10.76,0
69,63,15,1,11,72,4,10.53,0
25,20,4,0,3,,1,2.23,0
67,66,4,0,9,30,2,6.77,0
34,28,15,1,7,72,4,7.18,0
66,63,15,1,11,72,3,9.58,0
71,64,15,1,9,72,3,10.88,0
83,81,15,1,11,72,3,11.5,0
64,58,15,1,11,72,2,9.1,0
63,67,15,1,8,72,3,7.4,0
79,76,15,1,9,72,3,9.22,0
55,50,15,1,11,72,1,10.37,0
76,77,15,1,11,72,3,12.76,0
48,56,15,1,11,72,2,10.14,0
44,41,15,1,8,72,3,6.09,0
62,57,15,1,11,72,3,8.99,0
65,62,15,1,9,72,2,9.53,0
70,69,15,1,11,72,4,10.39,0
46,44,15,1,9,72,1,9.69,0
56,47,15,1,8,72,4,8.19,0
95,97,4,0,11,66,3,9.97,0
49,44,15,1,8,72,3,8.11,0
84,82,15,1,11,72,2,8.98,0
66,59,15,1,11,72,3,10.03,0
86,82,15,1,11,72,4,10.94,0
54,52,15,1,9,72,3,9.36,0
86,77,15,1,11,72,4,10.68,0
52,50,4,0,8,60,1,6.32,0
37,35,14,1,7,72,2,7.21,0
35,28,14,1,8,72,2,9.79,0
53,51,14,1,8,72,2,9.05,0
57,61,14,1,8,72,4,9.36,0
49,48,14,1,8,72,4,7.48,0
73,70,14,1,11,72,4,12.62,0
77,65,14,1,9,72,4,11.2,0
80,74,14,1,11,72,4,15.04,0
67,66,14,1,8,72,4,10.26,0
58,54,4,0,11,54,3,8.27,0
72,71,14,1,9,72,3,9.42,0
51,49,14,1,8,72,2,7.43,0
49,47,14,1,8,72,2,9.03,0
72,73,14,1,9,72,3,10.79,0
30,25,4,0,6,24,2,5.14,0
57,60,4,0,11,12,4,7.31,0
16,13,4,0,2,,1,1.97,0
43,45,14,1,8,72,2,8.82,0
44,40,14,1,9,72,2,10.36,0
47,44,14,1,9,72,3,9.72,0
60,49,14,1,7,72,3,10.51,0
90,90,14,1,11,72,3,10.9,0
55,58,14,1,11,72,4,9.69,0
38,39,14,1,9,72,2,7.7,0
41,31,14,1,9,72,2,9.47,0
43,35,14,1,8,72,3,9,0
84,91,14,1,11,72,3,10.17,0
52,48,14,1,9,72,3,11.65,0
48,57,14,1,9,72,4,11.4,0
74,69,14,1,9,72,2,10.4,0
33,26,14,1,8,72,3,9.21,0
39,35,14,1,9,72,3,11.49,0
51,46,14,1,9,72,3,9.44,0
30,22,14,1,6,72,4,8.68,0
57,48,14,1,9,72,2,10.36,0
67,62,14,1,9,72,4,11.85,0
49,40,14,1,8,72,3,10.31,0
52,45,14,1,8,72,2,7.82,0
54,54,14,1,9,72,2,7.72,0
100,110,10,1,8,72,4,12.19,0
140,161,9,1,11,72,4,10.45,0
44,39,9,1,11,72,2,11.21,0
83,79,9,1,9,72,2,9.12,0
114,98,7,1,11,72,4,11.81,0
106,75,7,1,13,72,4,3.98,0
116,71,7,1,13,72,4,5.2,0
138,123,6,1,9,72,3,8.61,0
12,17,4,0,4,18,1,1.9,0
106,103,6,1,11,72,3,10.85,0
193,172,6,1,11,72,4,11.66,0
161,137,6,1,9,72,3,8.61,0
167,166,6,1,11,72,3,11.7,0
138,121,6,1,9,72,3,8.66,0
100,91,6,1,11,72,4,13.51,0
151,136,6,1,11,72,4,12.34,0
43,39,4,0,9,30,3,6.76,0
168,197,6,1,9,72,4,10.33,0
150,135,6,1,6,72,3,8.91,0
171,182,6,1,9,72,3,9.79,0
144,136,6,1,11,72,3,10.45,0
38,48,4,0,10,42,3,7.46,0
125,135,6,1,11,72,4,14.33,0
69,64,6,1,11,72,3,11.02,0
119,99,6,1,9,72,3,9.89,0
134,129,6,1,10,72,3,11.32,0
148,131,6,1,11,72,3,12.18,0
131,123,6,1,9,72,2,8.43,0
143,113,6,1,11,72,3,10.02,0
61,59,6,1,9,72,4,10.07,0
206,205,6,1,13,72,4,7.49,0
143,138,6,1,13,72,4,4.1,0
56,69,4,0,9,24,4,6.64,0
114,93,6,1,13,72,4,5.65,0
133,131,6,1,11,72,3,9.25,0
149,119,6,1,11,72,3,10.2,0
115,143,6,1,9,72,2,9.36,0
138,104,6,1,11,72,3,12.24,0
146,112,6,1,8,72,2,9.16,0
42,42,6,1,11,72,2,11.77,0
139,116,6,1,11,72,2,11.22,0
143,135,6,1,9,72,3,7.97,0
66,72,4,0,8,54,1,4.88,0
159,200,6,1,9,72,2,9.59,0
107,140,6,1,9,72,2,9.45,0
143,126,6,1,11,72,4,10.79,0
119,103,6,1,9,72,3,9.3,0
128,102,6,1,11,72,2,11.03,0
126,100,6,1,11,72,3,10.1,0
190,144,6,1,11,72,4,12.81,0
120,116,6,1,13,72,4,5.27,0
107,96,6,1,13,72,4,5.71,0
125,110,5,1,13,72,4,4.8,0
129,130,5,1,13,72,4,6.56,0
130,111,5,1,11,72,3,10.53,0
62,66,5,1,11,72,3,9.79,0
151,149,5,1,11,72,3,11.79,0
141,141,5,1,11,72,4,12.54,0
172,165,5,1,11,72,3,12.69,0
91,81,5,1,11,72,3,11.27,0
50,41,5,1,9,72,3,9.56,0
174,170,5,1,11,72,3,11.08,0
129,110,5,1,11,72,3,13.2,0
198,192,5,1,11,72,4,13.44,0
160,153,5,1,11,72,3,12.41,0
103,92,5,1,11,72,3,12.34,0
109,91,5,1,11,72,3,12.64,0
68,64,4,0,9,18,3,5.26,0
56,52,4,0,11,54,3,8.1,0
146,149,5,1,11,72,3,12.69,0
161,188,5,1,11,72,3,10.34,0
90,87,4,0,9,36,4,8.13,0
123,94,5,1,11,72,3,12.06,0
145,123,5,1,9,72,3,9.03,0
166,133,5,1,11,72,3,9.48,0
135,128,5,1,11,72,2,9.58,0
155,127,5,1,11,72,3,11,0
63,60,4,0,9,24,2,8.31,0
75,63,5,1,11,72,3,11.51,0
124,123,5,1,8,72,3,11.47,0
70,76,5,1,11,72,3,11.11,0
164,144,5,1,11,72,3,10.65,0
174,155,5,1,11,72,3,12.71,0
116,91,5,1,9,72,3,9.47,0
163,188,5,1,11,72,3,11.59,0
106,106,5,1,13,72,4,5.83,0
127,88,4,1,11,72,3,10.26,0
104,104,4,1,11,72,3,9.66,0
94,85,4,1,9,72,4,9.34,0
132,101,4,1,11,72,4,10.85,0
126,91,4,1,11,72,3,9.51,0
131,200,4,1,11,72,1,11.81,0
146,131,4,1,11,72,4,12.92,0
81,94,4,1,11,72,2,10.36,0
72,79,4,1,11,72,2,12.99,0
146,147,4,1,11,72,3,11.48,0
26,25,3,0,4,12,1,2.76,0
26,34,3,0,4,0,2,2.54,0
158,171,4,1,11,72,3,10.55,0
20,23,3,0,3,,2,3.66,0
123,101,4,1,11,72,4,11.99,0
142,142,4,1,11,72,3,11.26,0
103,100,4,1,11,72,4,10.88,0
144,113,4,1,11,72,3,11.73,0
66,66,4,1,11,72,2,10.77,0
146,113,4,1,11,72,4,13.08,0
168,148,4,1,11,72,3,12.54,0
149,125,4,1,11,72,3,9.75,0
61,55,3,0,11,54,3,8.67,0
128,103,4,1,11,72,3,10.78,0
60,56,3,0,11,78,2,10.8,0
132,113,4,1,11,72,2,11.14,0
120,109,4,1,11,72,3,11.4,0
126,100,4,1,11,72,3,11.24,0
189,184,4,1,11,72,4,12.5,0
128,123,4,1,11,72,3,11.49,0
11,4,3,0,0,,1,0.93,0
135,128,4,1,11,72,4,13.1,0
115,90,4,1,11,72,4,12.85,0
135,125,4,1,11,72,4,12.43,0
169,179,4,1,11,72,4,12.45,0
83,114,4,1,11,72,4,10.49,0
2,2,3,0,0,,0,0.33,0
141,130,4,1,11,72,3,11.24,0
134,108,4,1,11,72,4,12.76,0
59,55,3,0,11,42,4,12.1,0
63,58,3,0,11,66,3,10.49,0
127,129,4,1,11,72,2,12.15,0
186,202,4,1,13,72,4,6.44,0
132,135,4,1,13,72,4,6.65,0
190,201,4,1,13,72,4,6.48,0
124,114,4,1,13,72,4,3.71,0
90,81,4,1,13,72,4,6.56,0
120,100,4,1,11,72,3,11.78,0
180,162,4,1,11,72,4,12.87,0
166,149,4,1,11,72,4,10.8,0
47,45,3,0,8,72,2,8.78,0
153,122,4,1,11,72,3,11.35,0
66,66,4,1,11,72,4,11.35,0
146,132,4,1,11,72,3,11.18,0
147,142,4,1,11,72,3,9.81,0
132,128,4,1,11,72,4,10.5,0
9,2,3,0,0,0,1,1.76,0
71,68,4,1,11,72,3,10.98,0
164,202,4,1,9,72,3,7.24,0
78,77,4,1,11,72,4,12.1,0
82,71,4,1,11,72,3,10.2,0
46,47,3,0,8,18,2,6.62,0
71,62,4,1,8,72,4,9.31,0
165,181,4,1,9,72,4,9.55,0
133,113,4,1,11,72,3,11.49,0
71,65,4,1,11,72,4,11.65,0
59,60,3,0,11,60,3,8.86,0
90,98,4,1,11,72,4,11.72,0
114,102,4,1,11,72,4,10.54,0
128,107,4,1,11,72,2,8.84,0
165,165,4,1,11,72,2,9.66,0
115,90,4,1,11,72,4,11.85,0
91,82,4,1,11,72,3,10.86,0
172,126,4,1,11,72,4,12.72,0
146,128,4,1,11,72,4,11.43,0
177,152,4,1,11,72,4,12.38,0
72,67,3,0,8,54,3,6.81,0
86,80,4,1,11,72,3,11.87,0
5,4,3,0,0,0,1,1.36,0
110,112,4,1,13,72,4,13.6,0
130,151,3,1,11,72,3,11.85,0
143,120,3,1,11,72,3,12.04,0
78,67,3,1,11,72,3,9.97,0
170,151,3,1,11,72,3,11,0
44,43,3,1,11,72,2,11.97,0
54,51,3,1,11,72,3,10.52,0
133,133,3,1,11,72,3,13.18,0
147,119,3,1,11,72,4,12.09,0
77,84,3,0,8,30,3,5.5,0
124,93,3,1,11,72,3,10.43,0
119,81,3,1,11,72,2,12.96,0
138,118,3,1,11,72,4,12.32,0
129,99,3,1,9,72,3,10.05,0
132,115,3,1,11,72,3,12.76,0
94,103,3,1,11,72,4,13.07,0
78,75,3,0,11,66,4,10.85,0
92,96,3,1,11,72,3,10.6,0
123,82,3,1,11,72,3,10.91,0
126,107,3,1,11,72,4,12.57,0
129,98,3,1,11,72,4,12.28,0
130,131,3,1,9,72,2,9.55,0
83,83,3,0,11,72,3,11.9,0
141,123,3,1,11,72,3,10.31,0
126,111,3,1,9,72,3,9.38,0
162,143,3,1,11,72,4,10.78,0
189,159,3,1,11,72,3,10.92,0
39,34,3,0,9,42,2,8.93,0
153,200,3,1,9,72,3,8.37,0
121,125,3,1,11,72,4,11.62,0
148,117,3,1,11,72,4,13.53,0
6,0,3,0,0,,0,0.33,0
161,129,3,1,11,72,4,9.95,0
132,130,3,1,11,72,4,10.26,0
190,167,3,1,11,72,3,7.83,0
156,145,3,1,9,72,1,8.78,0
170,179,3,1,9,72,3,7.53,0
50,47,3,1,9,72,2,11,0
201,204,3,1,11,72,3,10.12,0
153,168,3,1,9,72,3,9.45,0
187,202,3,1,9,72,3,7.59,0
134,123,3,1,11,72,3,10.89,0
137,116,3,1,11,72,4,10.26,0
157,138,3,1,11,72,3,9.38,0
49,42,2,1,11,72,2,8.32,0
123,118,2,1,11,72,3,10.73,0
70,66,2,1,13,72,3,12.26,0
161,134,2,1,13,72,3,12,0
190,200,2,1,9,72,3,6.96,0
51,38,2,1,11,72,3,9.25,0
188,172,2,1,9,72,4,9.69,0
152,132,2,1,9,72,3,7.36,0
157,151,2,1,11,72,2,8.45,0
81,65,2,1,11,72,3,8.23,0
101,92,2,1,11,72,4,10.21,0
139,145,2,1,11,72,4,12.58,0
91,76,2,1,9,72,3,8.99,0
200,204,2,1,11,72,4,12.08,0
117,112,2,1,9,72,3,8.63,0
142,135,2,1,11,72,4,9.95,0
115,79,2,1,11,72,4,12.03,0
189,177,2,1,11,72,4,13.59,0
170,151,2,1,11,72,4,11.64,0
108,106,2,1,9,72,4,11.57,0
120,99,2,1,9,72,4,9.19,0
200,202,2,1,11,72,4,13.22,0
200,143,2,1,11,72,4,11.06,0
148,135,2,1,9,72,3,10.6,0
113,90,2,1,11,72,4,10.48,0
137,111,2,1,11,72,4,11.92,0
136,112,2,1,9,72,3,9.94,0
64,57,2,1,11,72,4,12.69,0
144,138,2,1,11,72,4,10.52,0
89,80,2,1,9,72,4,10.55,0
117,118,2,1,11,72,3,9.58,0
85,86,2,1,11,72,3,10.04,0
135,134,2,1,10,72,3,8.82,0
200,200,2,1,11,72,4,11.33,0
132,180,2,1,11,72,4,11.32,0
141,143,2,1,12,72,4,12.26,0
127,107,2,1,11,72,4,11.24,0
180,176,2,1,11,72,4,14.08,0
59,47,2,1,11,72,4,11.33,0
118,117,2,1,11,72,2,9.85,0
167,158,2,1,13,72,4,12.44,0
162,131,2,1,11,72,4,13.2,0
174,178,2,1,11,72,3,11.06,0
139,132,2,1,11,72,3,12.54,0
78,80,2,1,11,72,4,12.27,0
128,90,2,1,11,72,3,11.14,0
134,106,2,1,11,72,3,11.19,0
162,103,2,1,11,72,4,11.85,0
147,133,2,1,9,72,2,7.94,0
63,49,2,1,11,72,3,9.06,0
159,133,2,1,13,72,4,12.43,0
119,131,2,1,9,72,4,11.14,0
159,147,2,1,11,72,4,11.43,0
99,93,2,1,11,72,4,10.99,0
164,163,2,1,11,72,4,12.83,0
146,155,2,1,11,72,4,11.55,0
174,145,2,1,11,72,4,10.18,0
190,169,2,1,11,72,3,12.42,0
199,183,2,1,13,72,3,13.59,0
88,95,2,1,11,72,4,8.84,0
180,149,2,1,9,72,3,9.48,0
127,99,2,1,11,72,4,9.92,0
79,68,2,1,11,72,3,10.48,0
165,167,2,1,11,72,3,10.25,0
79,76,2,1,9,72,4,10.61,0
203,195,2,1,9,72,4,10,0
67,60,2,1,11,72,3,10.31,0
153,126,2,1,11,72,4,10.53,0
200,202,2,1,11,72,3,12.16,0
120,99,2,1,11,72,3,12.68,0
73,71,2,1,11,72,3,9.21,0
69,68,2,1,11,72,3,11.02,0
116,103,2,1,11,72,4,11.99,0
91,83,2,1,11,72,4,10.7,0
144,138,2,1,9,72,4,7.94,0
192,175,2,1,11,72,4,11.76,0
82,70,2,1,11,72,4,11.26,0
98,83,2,1,9,72,4,11.82,0
135,124,2,1,11,72,3,10.83,0
156,152,2,1,13,72,4,11.7,0
139,124,2,1,11,72,3,10.68,0
128,111,2,1,9,72,2,9.43,0
146,131,2,1,11,72,4,10.16,0
0,10,2,0,0,,0,0.59,0
190,200,2,1,9,72,3,9.37,0
90,99,2,1,11,72,4,9.41,0
147,113,2,1,11,72,3,9.15,0
124,121,2,1,9,72,3,8.76,0
127,130,2,1,11,72,3,9.71,0
114,123,1,1,13,72,2,11.03,0
108,111,1,1,12,72,4,13.42,0
169,145,1,1,11,72,4,11.52,0
115,113,1,1,9,72,3,9.67,0
101,91,1,1,8,72,3,10.21,0
113,111,1,1,9,72,4,10.12,0
82,83,1,1,11,72,4,12.41,0
147,131,1,1,11,72,4,9.97,0
121,123,1,1,11,72,4,11.11,0
165,139,1,1,11,72,3,9.1,0
158,148,1,1,11,72,4,7.88,0
168,142,1,1,11,72,4,13.4,0
156,138,1,1,12,72,4,12.43,0
160,138,1,1,11,72,4,11.42,0
96,81,1,1,13,72,3,13.97,0
128,109,1,1,11,72,3,10.2,0
76,74,1,1,11,72,3,9.93,0
173,142,1,1,11,72,4,12.42,0
93,93,1,1,11,72,3,10.32,0
21,18,2,0,4,6,1,2.06,0
169,161,1,1,11,72,3,9.55,0
96,93,1,1,11,72,4,10.8,0
151,124,1,1,11,72,3,10.75,0
182,171,1,1,11,72,4,11,0
163,165,1,1,13,72,4,14.29,0
105,95,1,1,11,72,4,10.75,0
139,145,1,1,11,72,3,10.28,0
158,151,1,1,11,72,3,13.84,0
168,160,1,1,11,72,4,11.75,0
164,166,1,1,11,72,4,11.61,0
81,76,1,1,11,72,3,12.2,0
125,104,1,1,11,72,3,11.44,0
172,160,1,1,12,72,4,12.02,0
114,108,1,1,11,72,3,10.59,0
147,112,1,1,11,72,4,11.03,0
192,206,1,1,13,72,4,12.73,0
120,120,1,1,11,72,4,11.33,0
168,145,1,1,11,72,4,12.67,0
131,119,1,1,9,72,4,10.79,0
106,99,1,1,12,72,2,10.43,0
161,154,1,1,11,72,3,9.82,0
105,95,1,1,9,72,4,11.02,0
124,119,1,1,13,72,4,12.17,0
164,158,1,1,11,72,3,12.81,0
144,149,1,1,11,72,4,12.23,0
200,201,1,1,13,72,4,11.84,0
51,43,1,1,11,72,4,11.77,0
131,117,1,1,11,72,4,10.79,0
142,123,1,1,13,72,4,12.73,0
111,94,1,1,11,72,4,11.74,0
181,166,1,1,13,72,4,12.08,0
126,113,1,1,12,72,4,12.62,0
131,121,1,1,11,72,4,12,0
137,83,1,1,11,72,4,13.91,0
42,39,2,0,8,18,4,4.61,0
195,172,1,1,13,72,4,11.98,0
86,71,1,1,11,72,3,11.87,0
147,127,1,1,11,72,4,11.73,0
200,200,1,1,13,72,4,11.26,0
179,161,1,1,11,72,4,11.13,0
179,166,1,1,13,72,3,12.73,0
183,170,1,1,13,72,3,12.66,0
145,131,1,1,11,72,4,11.82,0
139,115,1,1,11,72,4,11.6,0
83,78,1,1,11,72,4,12.73,0
149,128,1,1,11,72,4,12.78,0
173,177,1,1,13,72,4,12.91,0
104,103,1,1,13,72,4,11.85,0
193,171,1,1,11,72,4,13.23,0
178,173,1,1,11,72,4,12.49,0
132,102,1,1,11,72,4,11.72,0
93,87,9,1,11,78,2,12.13,0
111,89,9,1,9,78,4,10.81,0
52,47,2,0,11,54,4,9.22,0
66,63,9,1,9,78,3,10.2,0
64,65,2,0,7,18,3,5.76,0
181,203,9,1,11,78,3,12.85,0
170,150,8,1,11,78,4,12.1,0
103,85,8,1,13,78,4,5.04,0
113,116,8,1,13,78,4,7.83,0
120,114,8,1,11,78,4,12.04,0
99,112,8,1,11,78,1,10.72,0
123,105,8,1,11,78,2,9.58,0
144,168,8,1,11,78,4,10.27,0
126,101,8,1,13,78,4,5.64,0
107,88,8,1,13,78,3,6.63,0
127,126,7,1,11,78,2,11.27,0
45,41,14,1,8,78,4,10.09,0
61,55,14,1,11,78,2,10.22,0
53,47,14,1,11,78,3,10.97,0
125,125,11,1,12,78,4,11.11,0
127,114,10,1,12,78,2,11.7,0
81,73,10,1,12,78,4,10.7,0
132,112,10,1,8,78,3,9.82,0
97,96,10,1,11,78,4,11.08,0
61,58,10,1,9,78,3,9.84,0
115,100,12,1,12,78,2,13.56,0
35,26,2,0,8,66,3,6.35,0
108,98,12,1,9,78,3,10.22,0
74,74,12,1,11,78,3,10.36,0
94,99,12,1,11,78,3,12,0
125,110,12,1,9,78,4,13.3,0
103,85,12,1,8,78,2,10.91,0
87,67,11,1,11,78,3,13.5,0
108,86,9,1,9,78,3,11.64,0
134,110,7,1,11,78,4,13.02,0
65,59,15,1,8,78,4,10.2,0
81,70,14,1,11,78,2,12.99,0
105,87,6,1,9,78,4,11.17,0
60,60,6,1,11,78,4,10.28,0
141,135,5,1,11,78,4,11.76,0
77,66,5,1,11,78,3,11.73,0
152,141,5,1,11,78,3,9.87,0
71,65,5,1,11,78,3,12.86,0
150,148,5,1,11,78,4,13.13,0
55,56,5,1,11,78,2,9.76,0
140,131,5,1,13,78,4,4.08,0
89,98,4,1,11,78,1,12.03,0
156,145,4,1,11,78,3,11.34,0
138,106,4,1,11,78,3,10.53,0
178,200,4,1,11,78,4,12.14,0
71,68,4,1,11,78,3,12.72,0
166,181,4,1,13,78,4,7.2,0
126,113,4,1,11,78,3,13.18,0
57,69,4,1,11,78,3,13.67,0
60,67,3,1,11,78,3,11.28,0
161,157,3,1,11,78,3,11.81,0
194,200,3,1,11,78,4,12.63,0
76,70,2,1,11,78,3,9.45,0
182,172,2,1,11,78,4,11.67,0
95,76,2,1,11,78,3,9.38,0
182,174,2,1,11,78,3,9.44,0
97,92,2,1,11,78,4,12.11,0
132,141,2,1,11,78,4,14.04,0
200,205,2,1,9,78,4,10.3,0
85,87,2,1,13,78,4,13.15,0
86,83,1,1,13,78,4,11.4,0
166,131,1,1,13,78,3,12.09,0
70,65,1,1,13,78,4,16.77,0
147,130,1,1,10,78,4,12.02,0
185,169,1,1,11,78,3,13.99,0
210,208,1,1,13,78,4,12.83,0
176,188,1,1,11,78,4,11.61,0
31,31,2,0,4,18,2,2.42,0
138,127,1,1,12,78,4,14.36,0
180,176,1,1,12,78,4,15.25,0
189,184,1,1,13,78,3,14.11,0
177,189,1,1,13,78,3,15,0
109,100,1,1,11,78,4,12.77,0
70,57,9,1,8,84,3,8.89,0
177,200,9,1,11,84,4,13.8,0
106,88,9,1,11,84,3,7.91,0
72,72,9,1,11,84,4,11.35,0
189,202,9,1,11,84,2,9.16,0
157,203,9,1,10,84,4,10.01,0
130,106,9,1,11,84,4,13,0
136,135,9,1,9,84,4,9.76,0
88,73,9,1,9,84,3,11.21,0
126,107,9,1,11,84,4,13.41,0
102,61,8,1,13,84,4,8.29,0
93,64,8,1,9,84,3,12.48,0
136,120,8,1,11,84,3,14,0
160,154,8,1,11,84,2,12.02,0
51,42,2,0,11,18,4,5.8,0
117,127,8,1,11,84,3,13.56,0
109,100,8,1,13,84,4,6.83,0
157,182,8,1,11,84,4,14.78,0
140,155,8,1,9,84,3,11.99,0
126,113,8,1,11,84,3,12.47,0
148,134,8,1,11,84,3,12,0
49,43,8,1,11,84,2,11.46,0
165,145,8,1,11,84,2,11.96,0
60,51,8,1,9,84,3,8.28,0
133,132,8,1,11,84,4,12.18,0
143,141,8,1,11,84,3,12.05,0
123,109,8,1,11,84,4,12.84,0
48,43,14,1,9,84,4,11.21,0
67,69,14,1,9,84,4,11.11,0
61,56,14,1,11,84,3,13.71,0
98,99,14,1,11,84,4,10.81,0
99,102,14,1,11,84,4,11.98,0
49,44,2,0,11,54,4,9.7,0
87,86,14,1,9,84,3,11.46,0
57,51,14,1,9,84,4,12.75,0
82,73,14,1,11,84,4,12.11,0
44,41,2,0,11,84,4,9.84,0
57,54,14,1,11,84,1,12.68,0
64,58,14,1,11,84,3,11.64,0
78,74,14,1,11,84,4,12.76,0
55,58,14,1,9,84,3,11.42,0
78,80,13,1,11,84,4,14.28,0
65,62,2,0,11,12,3,8.12,0
127,145,13,1,11,84,4,11.45,0
60,52,13,1,7,84,2,10.55,0
96,96,13,1,11,84,4,13.59,0
140,101,11,1,12,84,4,11.08,0
94,83,11,1,11,84,3,10.9,0
97,108,11,1,9,84,3,10.49,0
129,113,11,1,12,84,3,13.13,0
95,80,11,1,11,84,3,10.25,0
189,200,11,1,12,84,4,12.16,0
68,62,2,0,11,54,4,9.96,0
151,204,11,1,9,84,4,7.91,0
85,85,11,1,11,84,3,11.74,0
64,65,10,1,12,84,2,14.21,0
51,40,10,1,7,84,3,9.78,0
110,105,10,1,12,84,3,12.22,0
98,80,10,1,8,84,2,8.88,0
144,121,10,1,12,84,4,13.53,0
146,146,10,1,9,84,4,9.66,0
196,191,10,1,12,84,4,13.14,0
186,170,10,1,9,84,3,8.59,0
173,166,10,1,12,84,3,14.09,0
139,120,10,1,12,84,4,12.59,0
155,146,10,1,11,84,4,10.56,0
119,104,12,1,11,84,3,11.38,0
169,178,12,1,11,84,0,10.76,0
110,93,12,1,12,84,4,13.21,0
95,99,12,1,11,84,3,11.95,0
88,76,12,1,9,84,3,10.25,0
83,75,12,1,11,84,4,14.36,0
80,65,12,1,11,84,2,10.98,0
51,53,12,1,9,84,3,11.6,0
81,76,12,1,11,84,2,11.6,0
92,87,12,1,12,84,3,14.1,0
119,102,12,1,11,84,3,9.57,0
72,59,12,1,8,84,3,10.5,0
99,96,12,1,8,84,4,10.81,0
142,122,12,1,12,84,3,13.18,0
130,149,12,1,9,84,3,11.44,0
145,113,12,1,12,84,2,11.96,0
91,89,12,1,12,84,3,11.76,0
169,136,12,1,12,84,4,12.2,0
80,82,12,1,11,84,3,10.87,0
138,124,12,1,12,84,4,14.34,0
101,119,12,1,12,84,3,13.57,0
141,114,12,1,12,84,4,11.49,0
94,90,12,1,11,84,2,9.93,0
107,103,12,1,11,84,4,9.89,0
150,177,12,1,9,84,4,12.81,0
134,144,12,1,12,84,4,12.23,0
78,68,12,1,12,84,4,13.53,0
133,124,12,1,9,84,3,9.61,0
75,86,12,1,12,84,4,12.66,0
134,107,12,1,11,84,4,14.12,0
132,104,12,1,12,84,4,13.5,0
105,93,11,1,12,84,2,8.53,0
96,103,11,1,6,84,3,8.86,0
148,120,7,1,9,84,4,14.59,0
152,202,7,1,11,84,2,11.12,0
109,123,7,1,11,84,4,12.75,0
167,147,7,1,11,84,4,11.47,0
122,104,7,1,11,84,3,10.58,0
172,147,7,1,11,84,4,13.19,0
43,32,7,1,11,84,4,13.93,0
64,83,7,1,11,84,3,11.04,0
116,86,7,1,11,84,3,10.2,0
96,86,7,1,9,84,4,10.46,0
54,46,15,1,9,84,2,11.7,0
69,70,15,1,11,84,3,10.89,0
69,69,14,1,11,84,4,12.77,0
60,55,14,1,10,84,4,10.81,0
60,50,14,1,9,84,3,10.06,0
90,87,14,1,11,84,3,8.8,0
67,60,14,1,9,84,4,11.39,0
64,58,14,1,11,84,4,9.84,0
48,45,14,1,9,84,4,9.95,0
86,90,2,0,8,54,3,6.94,0
109,104,9,1,11,84,3,13.7,0
131,138,7,1,13,84,4,6.77,0
149,142,6,1,11,84,3,11.37,0
122,115,6,1,11,84,3,12.11,0
94,78,6,1,9,84,3,9.56,0
170,180,6,1,11,84,4,11.9,0
150,142,6,1,11,84,4,12.51,0
122,86,6,1,9,84,4,8.88,0
157,198,6,1,11,84,3,10.99,0
134,188,6,1,11,84,4,11.93,0
144,151,6,1,11,84,3,11.28,0
139,122,5,1,12,84,4,13.16,0
69,67,5,1,11,84,3,11.87,0
77,83,5,1,11,84,3,10.11,0
173,204,5,1,13,84,3,13.82,0
162,167,5,1,11,84,4,14.44,0
27,29,2,0,4,0,1,3.14,0
169,154,5,1,11,84,3,12.26,0
130,125,5,1,11,84,2,11.47,0
99,94,5,1,11,84,3,12.7,0
144,119,5,1,11,84,4,12.95,0
157,154,5,1,11,84,4,13.7,0
146,129,5,1,11,84,4,11.88,0
153,124,5,1,13,84,4,6.36,0
144,118,4,1,11,84,4,12.33,0
142,147,4,1,11,84,4,13.5,0
127,169,4,1,11,84,4,13.77,0
178,186,4,1,11,84,3,14.39,0
43,41,4,1,11,84,2,10.47,0
134,126,4,1,11,84,4,13.27,0
65,59,4,1,11,84,4,12.07,0
80,67,4,1,9,84,3,12.1,0
192,172,4,1,11,84,3,12.53,0
93,92,4,1,11,84,2,13.17,0
160,155,4,1,13,84,4,15.64,0
147,128,4,1,11,84,4,13.55,0
60,56,2,0,11,54,3,9.82,0
72,59,4,1,11,84,3,11.73,0
119,112,4,1,13,84,4,8.03,0
124,115,4,1,11,84,4,12.65,0
